index	statistic	pvalue	gene
396	-7.10697292619293	2.11071304878629e-09	DPYD
348	-7.10231634316065	2.34478159111262e-09	FSTL1
1845	-7.09825648145621	5.19892506822828e-09	NBPF22P
1846	-7.09575296280929	5.24503329657477e-09	TRIM10
398	-7.00663984293547	3.10182890483901e-09	KCTD4
397	-7.00640903806186	3.10457637375805e-09	LXN
399	-7.0040896073416	3.13232151327725e-09	CFAP58
400	-6.99935405501009	3.1897395835756e-09	CD79B
383	-6.97989568956491	3.43691186621697e-09	IRAK4
384	-6.96897869115224	3.58386775811681e-09	ISOC2
382	-6.96531184443249	3.63462215879906e-09	PPP1R1B
385	-6.96218805775345	3.67842556414644e-09	FIGNL1
386	-6.91879784168927	4.34427815942939e-09	ITGB1BP1
387	-6.91757361103781	4.36471569997821e-09	ITPA
391	-6.9013340075902	4.64507854402996e-09	KCNRG
392	-6.89853736724873	4.6951428300801e-09	GSG1L
390	-6.89548318066623	4.75043315795176e-09	KCNAB2
394	-6.89299706524543	4.79591888424835e-09	ING4
395	-6.8896269418615	4.85827311713649e-09	TMEM14A
393	-6.88925583513635	4.86518869635688e-09	ADAT2
388	-6.88701127918694	4.90722529278287e-09	CAMLG
389	-6.8867367134335	4.91239227073947e-09	KCNA2
1859	-6.87731117277867	1.39231367546344e-08	CLHC1
1858	-6.87727612174705	1.39248239605649e-08	PSMG2
1860	-6.85730029077602	1.34562987419429e-08	GNG10
1496	-6.83655800545762	5.95392091184976e-09	ZNF774
1843	-6.83149721166295	1.33314886907598e-08	FCHSD2
1495	-6.82740146595545	6.16648865303659e-09	GNAI1
1497	-6.82191577330888	6.29744745239691e-09	RELA
1844	-6.80766096311456	1.45026748388233e-08	FAM184A
1498	-6.79768033386637	6.91002710606625e-09	FKBP6
1494	-6.79167197018519	7.07087388640559e-09	GPRASP2
1499	-6.78043025675718	7.38191663351984e-09	NHLH1
1493	-6.7783650392476	7.44052475187829e-09	AP5B1
1863	-6.75984677686371	2.09011007390458e-08	MORN4
1862	-6.75880983737609	2.09762182068474e-08	NUDT21
1861	-6.75533902112149	2.12296220603037e-08	CDC5L
1492	-6.75436042732795	8.15675615939426e-09	KCNE1
1878	-6.74632072740929	1.98351388647211e-08	CGGBP1
1877	-6.73582361339344	2.05767957117686e-08	EPHB6
1490	-6.7261850220618	9.08559361079142e-09	ZMYND19
1876	-6.71198633814456	2.23657001807709e-08	PARVG
1842	-6.70531448579574	2.08205379603754e-08	RIBC1
1491	-6.68410125010472	1.0672861483485e-08	RAB39A
1489	-6.68370989421726	1.06888503603741e-08	KRTAP23-1
1882	-6.66851598571881	2.37116709600471e-08	RBMX
1880	-6.65986768453806	2.44474616106771e-08	PCDHB14
1881	-6.65080661510917	2.52428746794209e-08	RBM3
1488	-6.64481963791272	1.24028025627609e-08	KIAA0753
1879	-6.64065482892193	2.61648123167646e-08	ROBO3
1487	-6.62820112280125	1.32162998323082e-08	DVL1
1660	-6.61381504966103	2.04271004555778e-08	EIF3G
492	-6.61288407186878	4.69072994890851e-08	PRB1
493	-6.60908404573956	4.75078196782164e-08	ETNK1
494	-6.60589808168904	4.80172329675455e-08	COLGALT2
495	-6.60253370138281	4.85611174605438e-08	UBQLN1
1525	-6.60215881506382	1.45993257483212e-08	LCA5
490	-6.59564270823584	4.96944618788575e-08	PLA2G16
491	-6.58896966975873	5.0817215768717e-08	SCG5
1524	-6.58606249920329	1.55253094824559e-08	PRICKLE1
1526	-6.56716604182199	1.66872915485783e-08	TSC22D3
1874	-6.5637998800845	3.43284161097301e-08	EXOSC1
1500	-6.54578968207781	1.81064980786516e-08	PAGE3
1875	-6.54446804821504	3.67550202495792e-08	DOCK8
504	-6.54297743377409	5.92784713537853e-08	TMCO6
1670	-6.54014211201117	2.67633606387818e-08	CEP19
489	-6.53992916740252	5.98867483381227e-08	CTAG1B
503	-6.53847231637036	6.01796651400477e-08	GRM2
488	-6.53764884315119	6.03458683023916e-08	CYB5R1
1502	-6.53663973207145	1.87501334458773e-08	ERCC3
487	-6.52057338689624	6.38977728506518e-08	ZG16
1519	-6.51208458245852	2.05922624507693e-08	CEBPG
1520	-6.51180606924853	2.06141581582386e-08	BEND3
501	-6.50928594261009	6.63599188932551e-08	GABRD
502	-6.50915331007316	6.63894080821237e-08	CSTF2T
1523	-6.50668106571313	2.10212307560909e-08	SEMA4G
510	-6.50481737106623	6.73607098988782e-08	FAM127B
1522	-6.50453300755786	2.1194219490539e-08	CCDC25
1521	-6.50137969064837	2.14507354101556e-08	C5orf30
514	-6.49667153521437	6.92241237665314e-08	NCS1
515	-6.49663611685815	6.92323376405568e-08	IST1
528	-6.49633094029525	6.93031516618703e-08	SEC22C
526	-6.49612610277939	6.93507233862078e-08	CCDC43
527	-6.49603495465653	6.93719023336925e-08	BSND
1651	-6.49233631958824	2.74356253271435e-08	SAMD4A
508	-6.48957694685327	7.08890696143882e-08	MIEF2
530	-6.48870130394235	7.10973249162805e-08	CSF2RA
520	-6.4882611903283	7.12022290016989e-08	IFIT3
521	-6.48788501580777	7.12920155132579e-08	CD69
1503	-6.48619789334115	2.2729674586941e-08	CSRP2BP
525	-6.48581897222343	7.17871708744156e-08	FIBCD1
531	-6.48519793890141	7.19366819446066e-08	MAL
507	-6.48445901664541	7.21149806537369e-08	CTAG2
524	-6.48401239851546	7.22229621663573e-08	SLC30A3
1668	-6.48396570970274	3.28821008199753e-08	TBC1D15
1669	-6.48384262219996	3.28969342877627e-08	CALCOCO1
523	-6.48381363482545	7.22710704614826e-08	NAALADL2
1501	-6.48375782265005	2.29421959208054e-08	NUMA1
1667	-6.48294969527564	3.30047432717251e-08	SKA1
496	-6.482553084804	7.25769191411985e-08	SMIM2
522	-6.47972891666917	7.32668632430489e-08	LAPTM4B
509	-6.47733755191705	7.38562062618797e-08	SCMH1
511	-6.4753983704995	7.43375939693536e-08	UBE2V1
505	-6.4738183375946	7.47321475813578e-08	FAM127A
500	-6.47333576469139	7.48530695204863e-08	NME3
499	-6.47319901956408	7.48873703049213e-08	ZG16B
497	-6.47273996902229	7.50026327711595e-08	SLC29A2
1883	-6.46982073124944	4.78454311725329e-08	RBMY1F
498	-6.46779350269385	7.62559609901459e-08	DEFA6
1664	-6.46767895343146	3.49039830371822e-08	PSME4
532	-6.46470902742345	7.7048094127008e-08	NRG4
1635	-6.46461063824713	2.83221004426792e-08	KIZ
519	-6.46153916980041	7.78707396342782e-08	TMEM183A
1672	-6.459325420288	3.59886391798625e-08	EIF4EBP1
1530	-6.45835828861996	2.52753455942667e-08	MID1IP1
1673	-6.45747968547843	3.62327939873452e-08	EIF4E
1659	-6.45744831871453	3.62369574347099e-08	POLR1A
1674	-6.45622027821577	3.64003363007015e-08	PEG10
533	-6.45478078966369	7.96541651526539e-08	MR1
529	-6.45297539165644	8.01374629988416e-08	KCNS2
534	-6.45213825315067	8.03625568313038e-08	SYNGR1
1663	-6.45106360061892	3.70944380767568e-08	LINC00238
1658	-6.45068658563227	3.71456998493613e-08	NFE2L2
518	-6.45030020573188	8.08590030487721e-08	IFIT1
1529	-6.44736742018257	2.63567849767554e-08	FOXC2
1649	-6.44698781581221	3.24849624977475e-08	BEX1
1645	-6.44518597818768	3.2703676211554e-08	DUSP21
506	-6.44099958146351	8.34185205356164e-08	HK2
1650	-6.44084025861707	3.32372305233974e-08	MIR4435-1HG
1504	-6.44055217144356	2.70503734967065e-08	BTF3
1518	-6.43846156450476	2.72667537437599e-08	TSNAX
1505	-6.43714324504296	2.74040860004376e-08	CCNG2
1665	-6.43592469918957	3.92093449930186e-08	LIMS3
517	-6.43553332712546	8.49605072961168e-08	APEH
516	-6.43544380140659	8.49859977947176e-08	AQPEP
1512	-6.43354275326899	2.77826748273924e-08	DLX6-AS1
535	-6.43041001145583	8.64316491711037e-08	AQP9
1643	-6.42928759595037	3.23379090172438e-08	CSNK1G1
1513	-6.42906770977427	2.82604851742363e-08	XPA
1514	-6.42889107879659	2.82795112882539e-08	XAGE2
1648	-6.42827624541926	3.48290799534468e-08	MYO5B
1656	-6.42817620989638	4.03378939139998e-08	MYEF2
475	-6.42810013814224	8.71032350691081e-08	CCL7
1640	-6.42709652416367	3.26049077736812e-08	FERD3L
1657	-6.42695429701182	4.05187948748775e-08	EBF1
1639	-6.426114977048	3.27252276388634e-08	SEC24C
1516	-6.4251604323551	2.86843561125849e-08	GAGE12B
537	-6.42489574219543	8.80435579997396e-08	TM4SF4
474	-6.42450925921052	8.81576551758911e-08	CD99L2
1528	-6.42174551852873	2.90599919683387e-08	AIDA
1652	-6.42163925640415	4.13151297617986e-08	NME1
480	-6.42143788203391	8.9069661646235e-08	SMR3B
479	-6.42139247212285	8.9083216137098e-08	MANBAL
481	-6.4213128672508	8.91069825703639e-08	FCGR2A
1506	-6.42100104659313	2.91425306109261e-08	SNAPC3
1865	-6.42091096982981	6.19055608996888e-08	ABLIM3
1527	-6.41944704634637	2.93155730801686e-08	CTTNBP2NL
476	-6.41882091345622	8.98541850924417e-08	XPO4
1654	-6.41672199528917	4.20657533251045e-08	VPS37A
1671	-6.41666432693677	4.20746366636138e-08	DUSP13
536	-6.41634037427057	9.06041937032143e-08	SLC7A1
1666	-6.41553195855145	4.22494470520007e-08	RNF20
1517	-6.41385528743284	2.9946733759445e-08	ARHGDIG
1508	-6.41369804991895	2.99646758517014e-08	RUFY4
1866	-6.41340505565796	6.35519112890393e-08	FOXP2
477	-6.41193194252717	9.19526115250591e-08	GPX3
478	-6.40853889466297	9.3004115298001e-08	FKBP2
485	-6.40837431915976	9.30554221456603e-08	TMUB2
1655	-6.40815107500365	4.34067526366988e-08	GAGE12I
1637	-6.40749843241004	3.50928608394696e-08	RAB41
1653	-6.4073524095764	4.35338609605651e-08	SYCE3
1675	-6.40650790473653	4.3668668237018e-08	FAM127C
1642	-6.40634891175148	3.52445241880162e-08	MGC24125
1636	-6.40612089350038	3.52746855059038e-08	MED18
1644	-6.40603241209325	3.52863964714345e-08	BTF3L4
1641	-6.40601040419815	3.52893098076734e-08	WTAP
483	-6.40304658819987	9.47317460031627e-08	GYPB
486	-6.40303977283378	9.47339096057931e-08	SIL1
484	-6.40228737744914	9.49730727395348e-08	UBXN4
1647	-6.40227056682905	3.83693148364728e-08	LARP4
1638	-6.39798087308677	3.63684156123867e-08	PDLIM7
444	-6.3949056965507	9.73517665370238e-08	SYT4
513	-6.39340743583177	9.78418017716365e-08	NBL1
512	-6.39298612971382	9.79800421907484e-08	COL10A1
473	-6.39046375102395	9.88117923039766e-08	BPIFA1
1869	-6.39035503668219	6.88861202524649e-08	KRT4
1681	-6.38893757076856	4.65697266305298e-08	NGB
1646	-6.38843984761681	4.0395866207632e-08	METTL21A
1662	-6.38290535628835	4.76093748869033e-08	JADE2
1682	-6.37992159650672	4.81321423828618e-08	ASMTL
1683	-6.37992159650672	4.81321423828618e-08	ACOT7
1680	-6.37934176860448	4.82343925911621e-08	TDO2
1661	-6.37518533819972	4.89737270736867e-08	LRRFIP1
1684	-6.3737230344114	4.92365144211249e-08	TRAPPC6A
1885	-6.37181336259778	6.76311917580108e-08	PRR3
1864	-6.37051832884673	7.38333207905839e-08	RPIA
1515	-6.36745491348582	3.5733622394396e-08	RIPK1
1685	-6.36313163091791	5.11822871862577e-08	CRYAB
1507	-6.36234815606555	3.64348805570458e-08	INS
1511	-6.36174071350071	3.65192001083869e-08	GAGE1
482	-6.35935128905951	1.09671226877772e-07	PIK3IP1
1868	-6.35885950522987	7.69049336435401e-08	ALKBH3
1884	-6.3563372180662	7.14288860281798e-08	CIRBP
1676	-6.35063844138787	5.35761561781811e-08	MIS18A
1677	-6.35063844138787	5.35761561781811e-08	ZNF471
1678	-6.35063844138787	5.35761561781811e-08	FAM118A
1679	-6.35006107679424	5.36894450009484e-08	MOB1A
1510	-6.34724786371524	3.8589545114931e-08	TCF19
1509	-6.34597743364381	3.87765013432073e-08	TWIST2
471	-6.34519874983322	1.14998596978388e-07	SERPINI2
470	-6.34514177476989	1.1502055885515e-07	COMTD1
472	-6.34262540768072	1.1599472560242e-07	GHRL
1867	-6.33595286236133	8.33164319757884e-08	HAUS3
1531	-6.3315831764739	4.09587346261731e-08	CAPN7
1532	-6.32606835344354	4.18267975810238e-08	NMNAT1
1533	-6.29491246135065	4.70858854129119e-08	THRA
469	-6.2939524012557	1.3654874275737e-07	IGLV2-14
443	-6.29380085799945	5.03674996155112e-08	RPN1
465	-6.29011682266672	1.38315535913591e-07	HSD17B12
468	-6.28985926012552	1.3843499346855e-07	ZNF343
464	-6.28938659617165	1.38654483783363e-07	IL6ST
467	-6.28816149367844	1.39225004303078e-07	FN1
466	-6.28742998924353	1.39566778911693e-07	CALU
462	-6.28270052985509	1.41796824060236e-07	SERPINE1
463	-6.28268794075919	1.41802807274161e-07	SGTB
1686	-6.25580279900885	8.13440956815015e-08	TNPO2
1687	-6.24535335668829	8.44824694645752e-08	CDK6
563	-6.24476539911963	1.61022555067447e-07	BNIP3L
442	-6.23727899466441	6.23300113744563e-08	PPIC
441	-6.23720952133248	6.23463295434945e-08	TMEM199
1534	-6.23673108791682	5.8728695906396e-08	EIF4H
456	-6.23315724810254	1.67410953322289e-07	COL1A2
440	-6.22738980787983	6.4696074497661e-08	ERLIN1
452	-6.22606067067273	1.71440629914699e-07	PPIB
451	-6.2233043862943	1.7303175758876e-07	AGR3
455	-6.22257121375804	1.73457478047645e-07	TMEM31
453	-6.22256431324674	1.73461489838544e-07	C3orf52
564	-6.22220458488412	1.73670755554411e-07	BNIP3
425	-6.22069125180269	6.63492678576461e-08	TGFA
457	-6.21946428977459	1.75273179747748e-07	SLPI
429	-6.21712855102943	6.72455754413548e-08	EVA1B
430	-6.21712503261736	6.72464665063544e-08	RARRES3
459	-6.2134835367757	1.78822018859215e-07	HSPA13
431	-6.21312465603078	6.82672505192272e-08	C19orf10
454	-6.21086833720919	1.80396301563412e-07	GYPA
428	-6.20991746750626	6.90967481009608e-08	VIP
458	-6.20937116446305	1.8130378864889e-07	ITPRIPL1
435	-6.20746012612949	6.97390796222663e-08	KIAA1598
460	-6.2069534352145	1.82778899793234e-07	AGPAT5
427	-6.2069188716377	6.98813553690059e-08	C1QTNF6
436	-6.20670217754133	6.99383970736989e-08	IGL
461	-6.20558850612694	1.83616965188094e-07	TXNDC12
439	-6.20459278648005	7.04960887443207e-08	ARPC3
434	-6.19820586175727	7.22117937668187e-08	FABP3
438	-6.19770990537868	7.23467450391979e-08	HOXA3
432	-6.1969845148037	7.25445776783573e-08	SDC4
426	-6.19581192279401	7.28655111803533e-08	UBAP1
424	-6.19555842269719	7.29350784212102e-08	COL8A2
1872	-6.1909496766043	1.38277038042034e-07	TPM1
423	-6.1908612813174	7.42361099259625e-08	TFRC
437	-6.18953810158992	7.4606755440243e-08	NRIP1
1871	-6.17442507170234	1.46489720131981e-07	CAGE1
433	-6.1698821815627	8.0334308982799e-08	SOD3
1870	-6.15211017703072	1.58357271295984e-07	KRT33B
1873	-6.14966979017072	1.59711923797268e-07	EXOSC5
3127	-6.09824644463456	2.06260007629133e-07	FOXP3
3126	-6.0939548984662	2.09341184054246e-07	RCBTB2
3124	-6.0844256716733	2.33942960448097e-07	NPPA
3117	-6.06987245767727	2.45883349014875e-07	LGALS2
3125	-6.06636348972848	2.48852131790045e-07	DDX41
565	-6.06553146705284	2.93585516786266e-07	LDLRAD1
3118	-6.0633856415419	2.51399584261236e-07	MXD3
3140	-6.06144173686394	2.53076545941866e-07	CTSG
447	-6.06119367115912	2.97882840838426e-07	PRAP1
450	-6.0587352952751	3.00346102877214e-07	LAIR2
566	-6.05857525851778	3.00507160932995e-07	MARCH2
3119	-6.05843908578252	2.55688816230837e-07	TGFB1
3120	-6.05539276355188	2.58366562588819e-07	NCKIPSD
342	-6.05433165279398	1.17168158952907e-07	SLC25A23
3123	-6.05394355775205	2.59650227651953e-07	CBX5
3121	-6.05326586240169	2.60252691619556e-07	METTL13
449	-6.05290458269873	3.06270026673161e-07	SRGN
3128	-6.05276807994767	2.60696102705182e-07	GCM2
3139	-6.05149098638657	2.61837152404354e-07	LYVE1
448	-6.04984871783448	3.09421186561742e-07	SPP1
3116	-6.04857115118412	2.64464694921251e-07	A1CF
343	-6.04853657986716	1.19761159433907e-07	PI4KAP2
344	-6.04843428086309	1.19807440968067e-07	FAM19A4
345	-6.04692898464426	1.2049051401064e-07	APPBP2
567	-6.045549652581	3.13909188531802e-07	SLC1A1
568	-6.04484339126945	3.14652678801153e-07	PTTG1IP
3141	-6.04238471919759	2.701190285892e-07	ZNF679
554	-6.04233752166925	3.17304852170963e-07	TMA16
341	-6.04173534706751	1.22877090946716e-07	HIPK4
553	-6.03620684539208	3.23887929476463e-07	KLHL2
550	-6.03608675008916	3.24018239350465e-07	BCL2A1
551	-6.03582698545772	3.24300277076972e-07	BIK
561	-6.0349662207792	3.25236599207912e-07	TMEM190
560	-6.03494065468766	3.25264450706797e-07	DCTN5
549	-6.03488164061755	3.25328749273268e-07	BAK1
562	-6.03434662093759	3.25912256959882e-07	TMEM11
340	-6.03391081956156	1.26561471969211e-07	CCDC85C
3138	-6.03109526269591	2.80750000469787e-07	DNAJC15
3137	-6.02902565852956	2.82743664037355e-07	UBA2
3129	-6.02885226982448	2.82911330140578e-07	PRDM4
552	-6.02841052284728	3.32456855933749e-07	BCL2L2
3122	-6.02678542325363	2.84917611059754e-07	KIAA0907
338	-6.02635649289862	1.30222583605288e-07	GCSAM
337	-6.02569169962022	1.30549754784326e-07	DHRS2
548	-6.01930484015558	3.42751790061158e-07	NRSN1
336	-6.01837960415055	1.34202597812383e-07	SNX5
547	-6.01776906243933	3.44519242023722e-07	CD79A
546	-6.01750352519977	3.44825757059297e-07	NDUFB11
339	-6.01625017348514	1.35285321722911e-07	DCD
545	-6.01032402081854	3.53217165738329e-07	TMEM74
446	-6.01021354819776	3.53347865855724e-07	IGLC1
445	-5.9982872918017	3.67745436324896e-07	SGTA
335	-5.99728497889823	1.4531873804291e-07	CORO2B
3114	-5.99678432524539	3.15688769125799e-07	NANOS2
3115	-5.99561935090501	3.16948265410844e-07	RSPH9
3132	-5.98305747460616	3.30851729235526e-07	VHLL
3131	-5.979667529281	3.3470678162395e-07	NCOA5
3113	-5.97006023495651	3.45877172458486e-07	TMSB10
3130	-5.96555783380415	3.51239219709143e-07	CD164
3135	-5.96535128066669	3.51487188021693e-07	MRPL4
3134	-5.96517299711457	3.51701358702883e-07	RBM4B
3136	-5.96257085516897	3.54842135230626e-07	CLASRP
3133	-5.95841515204701	3.59916122016912e-07	LINC00908
544	-5.95766401889444	4.21323974819643e-07	PRRG2
556	-5.95439990911813	4.25952922711303e-07	BTN2A2
543	-5.95366202852291	4.27006347836212e-07	SYNPR
574	-5.94634695226759	4.37591238799939e-07	EDDM3B
559	-5.94491056343366	4.39700229337703e-07	CD47
542	-5.94391226988005	4.41171951637287e-07	CD302
569	-5.94375551752171	4.41403487871916e-07	PAQR5
541	-5.94356928924773	4.41678720042304e-07	BCAM
555	-5.94182502464086	4.44264943944006e-07	KRTAP11-1
558	-5.93873409388518	4.48885027592993e-07	MARCH5
557	-5.93867470172075	4.48974269984248e-07	FATE1
572	-5.93774190506167	4.50378211391822e-07	TMEM182
573	-5.93764301680586	4.50527303463844e-07	DEFB121
332	-5.92956527880819	1.87552356756271e-07	COL24A1
570	-5.92888594126592	4.63927281035836e-07	TMEM115
571	-5.92728328878072	4.66422328759819e-07	TMEM248
3103	-5.9272112368013	4.00397168531796e-07	ALKBH4
333	-5.92576645883564	1.90252831377968e-07	SYNRG
540	-5.92235189955301	4.74183889265234e-07	SYNDIG1
3100	-5.92029934918619	4.0996055794551e-07	REEP6
334	-5.91958266651531	1.94731408109661e-07	RNF34
3099	-5.91285077394218	4.20521403143859e-07	NMU
539	-5.90824320977246	4.97108417096825e-07	SLC38A1
538	-5.90701912276548	4.99148730348509e-07	TIMMDC1
3112	-5.89749031672388	4.43163353791576e-07	PGAP2
3105	-5.89520877584532	4.46628467543064e-07	KIAA0247
3104	-5.88959146341705	4.55275265043298e-07	OTULIN
3102	-5.88861547290267	4.56794530312443e-07	NOS1AP
3106	-5.88790837991557	4.57898372552279e-07	PKP2
3101	-5.88363143175448	4.64631974561591e-07	RPS27A
3107	-5.87528513810117	4.78057632036233e-07	PAPD4
1222	-5.87510601989648	2.30173449189408e-07	TNFSF12
3111	-5.874669940944	4.7906237721218e-07	CSRNP1
3108	-5.86709305695805	4.91610816055754e-07	TEKT5
3098	-5.86678506668489	4.92127758988659e-07	CCDC185
3109	-5.86540881297528	4.94444338361433e-07	MAP1LC3B
3110	-5.86526471443809	4.94687519392301e-07	WDR34
1219	-5.85319733245075	2.49912104788308e-07	FAM63A
1220	-5.84857339341121	2.54287690903965e-07	DERL1
3071	-5.81819213080165	5.80851754139466e-07	TNNI1
3073	-5.81767124925184	5.81884341932515e-07	CD300LG
1221	-5.81357261591736	2.89964875999082e-07	PAGE2
3142	-5.81179395579618	5.93662787262694e-07	CNTF
3072	-5.8053694377204	6.06809525627305e-07	ZNF415
3070	-5.80072889016484	6.16485518301069e-07	E2F8
3077	-5.75105123665861	7.30195464537786e-07	RAC1
3076	-5.74384951611587	7.48327122046533e-07	HBA2
3068	-5.74286513113264	7.50840038366007e-07	FMR1
3069	-5.74185443172291	7.53428863409233e-07	ZNF2
3067	-5.73988392532644	7.58501714215321e-07	RBFOX1
3092	-5.73588016907579	7.68913824389372e-07	SRI
170	-5.73251234995211	4.56162395412463e-07	CAMTA2
3075	-5.73119251315187	7.81285269702003e-07	DOK6
3066	-5.73101563001172	7.81755947865115e-07	FAM200A
171	-5.7308096395722	4.5901645362445e-07	CUTA
3074	-5.72939520249484	7.86080981418635e-07	HMGB4
3096	-5.70669700663942	8.49225673782428e-07	TBX6
3097	-5.70570221740082	8.52105625837041e-07	TNFRSF6B
3078	-5.70338127857059	8.58862648556169e-07	ALS2CR12
3095	-5.70336109378789	8.58921646251787e-07	LENG8
1550	-5.69606272508461	4.50044311262054e-07	TGIF2LY
1232	-5.69420856242241	4.53169653358287e-07	TRIM74
1450	-5.69389372704665	4.99679360332905e-07	PARD6A
1542	-5.69178622493913	4.57285077581915e-07	ASB7
3093	-5.69006104175727	8.98685427963564e-07	ELMO1
1551	-5.68828809507295	4.63293561292488e-07	LSP1P3
3080	-5.68782381659221	9.05551723051623e-07	UCP2
3079	-5.68739791550333	9.06864758953851e-07	DNMT3A
1541	-5.68668784493465	4.66068172944034e-07	CCNB1IP1
1691	-5.68487147610182	6.73151551722206e-07	GFM2
3081	-5.6824575322658	9.22234792755106e-07	ZNF366
3094	-5.68202853455083	9.2358160630468e-07	AAMDC
1451	-5.67635034553956	5.33024931193005e-07	PTPN7
1689	-5.6728546714169	7.02489417081509e-07	CSNK1D
1452	-5.67118737007245	5.43251507778564e-07	CCDC106
3057	-5.66914855819624	1.03154404351713e-06	KLF15
3055	-5.66913283780466	1.03159867459457e-06	DDIT4L
1543	-5.66892219478187	4.97997798554195e-07	CCDC150
3056	-5.66749289027099	1.03731361456028e-06	HBG1
1544	-5.66299144915277	5.09131437009813e-07	INO80B
1453	-5.65885252338448	5.68476838602727e-07	MEIS2
1552	-5.65791313223994	5.18860275189326e-07	ZNF205-AS1
1231	-5.65544603298857	5.23652792905338e-07	ARRB1
1225	-5.65523138274233	5.24071831153883e-07	ESR2
1690	-5.65515433595885	7.48027489616554e-07	TRIM9
1553	-5.65494411131036	5.24633158915933e-07	ASCL4
1554	-5.65490432385215	5.24710950466911e-07	FAM156A
3058	-5.65468459410294	1.0830452168431e-06	GPBP1
1555	-5.65281759744721	5.28806899158241e-07	ANKRD40
1546	-5.65251323904051	5.29406948501787e-07	ZNF662
1545	-5.65229174012972	5.29844061958329e-07	OSTF1
1556	-5.64979173708579	5.34802474416729e-07	DLGAP5
1540	-5.64809246631345	5.38198917210408e-07	GNG4
1229	-5.64705923366178	5.40274527560669e-07	DNAJC10
168	-5.64700144038982	6.23676949862428e-07	C11orf65
331	-5.646224606618	5.41956948429956e-07	DPEP1
3088	-5.6413552639189	1.06056758464312e-06	PPARD
3087	-5.64105659408607	1.06164474678039e-06	VPS72
3090	-5.6397352190662	1.06642338815188e-06	TP53RK
